instant,dateday,season,year,month,hour,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,humidity_category
6658,2011-10-09,Winter,2011,Oct,23,0,Sun,0,Clear,0.5,0.4848,8800.0,38,85,123,Terlalu Lembab
6659,2011-10-10,Winter,2011,Oct,0,1,Mon,0,Clear,0.5,0.4848,9400.0,11,42,53,Terlalu Lembab
6660,2011-10-10,Winter,2011,Oct,1,1,Mon,0,Clear,0.48,0.4697,8800.0,4,30,34,Terlalu Lembab
6661,2011-10-10,Winter,2011,Oct,2,1,Mon,0,Clear,0.48,0.4697,8800.0,4,15,19,Terlalu Lembab
6662,2011-10-10,Winter,2011,Oct,3,1,Mon,0,Clear,0.46,0.4545,8800.0,2,9,11,Terlalu Lembab
6663,2011-10-10,Winter,2011,Oct,4,1,Mon,0,Clear,0.46,0.4545,9400.0,2,4,6,Terlalu Lembab
6664,2011-10-10,Winter,2011,Oct,5,1,Mon,0,Clear,0.46,0.4545,9400.0,2,19,21,Terlalu Lembab
6665,2011-10-10,Winter,2011,Oct,6,1,Mon,0,Clear,0.44,0.4394,9400.0,5,39,44,Terlalu Lembab
6666,2011-10-10,Winter,2011,Oct,7,1,Mon,0,Clear,0.46,0.4545,8800.0,12,102,114,Terlalu Lembab
6667,2011-10-10,Winter,2011,Oct,8,1,Mon,0,Clear,0.52,0.5,8300.0,27,227,254,Terlalu Lembab
6668,2011-10-10,Winter,2011,Oct,9,1,Mon,0,Clear,0.54,0.5152,7700.0,58,161,219,Terlalu Lembab
6669,2011-10-10,Winter,2011,Oct,10,1,Mon,0,Clear,0.56,0.5303,7300.0,107,158,265,Terlalu Lembab
6670,2011-10-10,Winter,2011,Oct,11,1,Mon,0,Clear,0.62,0.6061,6900.0,139,183,322,Terlalu Lembab
6671,2011-10-10,Winter,2011,Oct,12,1,Mon,0,Misty,0.7,0.6515,4800.0,164,201,365,Terlalu Lembab
6672,2011-10-10,Winter,2011,Oct,13,1,Mon,0,Clear,0.72,0.6515,3700.0,146,219,365,Terlalu Lembab
6673,2011-10-10,Winter,2011,Oct,14,1,Mon,0,Clear,0.74,0.6515,3700.0,147,223,370,Terlalu Lembab
6674,2011-10-10,Winter,2011,Oct,15,1,Mon,0,Misty,0.72,0.6515,4200.0,130,254,384,Terlalu Lembab
6675,2011-10-10,Winter,2011,Oct,16,1,Mon,0,Misty,0.7,0.6364,4500.0,154,248,402,Terlalu Lembab
6676,2011-10-10,Winter,2011,Oct,17,1,Mon,0,Misty,0.66,0.6212,5400.0,125,334,459,Terlalu Lembab
6677,2011-10-10,Winter,2011,Oct,18,1,Mon,0,Misty,0.64,0.6212,5300.0,108,365,473,Terlalu Lembab
6678,2011-10-10,Winter,2011,Oct,19,1,Mon,0,Misty,0.58,0.5455,7800.0,69,267,336,Terlalu Lembab
6679,2011-10-10,Winter,2011,Oct,20,1,Mon,0,Clear,0.6,0.5909,7300.0,37,188,225,Terlalu Lembab
6680,2011-10-10,Winter,2011,Oct,21,1,Mon,0,Clear,0.56,0.5303,8800.0,27,148,175,Terlalu Lembab
6681,2011-10-10,Winter,2011,Oct,22,1,Mon,0,Clear,0.56,0.5303,8800.0,22,104,126,Terlalu Lembab
6682,2011-10-10,Winter,2011,Oct,23,1,Mon,0,Misty,0.54,0.5152,8800.0,12,63,75,Terlalu Lembab
6683,2011-10-11,Winter,2011,Oct,0,0,Tue,1,Misty,0.54,0.5152,8800.0,14,16,30,Terlalu Lembab
6684,2011-10-11,Winter,2011,Oct,1,0,Tue,1,Misty,0.52,0.5,9400.0,2,9,11,Terlalu Lembab
6685,2011-10-11,Winter,2011,Oct,2,0,Tue,1,Misty,0.52,0.5,9400.0,1,4,5,Terlalu Lembab
6686,2011-10-11,Winter,2011,Oct,3,0,Tue,1,Misty,0.52,0.5,8800.0,2,1,3,Terlalu Lembab
6687,2011-10-11,Winter,2011,Oct,4,0,Tue,1,Misty,0.52,0.5,8800.0,0,5,5,Terlalu Lembab
6688,2011-10-11,Winter,2011,Oct,5,0,Tue,1,Misty,0.52,0.5,8800.0,0,20,20,Terlalu Lembab
6689,2011-10-11,Winter,2011,Oct,6,0,Tue,1,Clear,0.52,0.5,8300.0,9,114,123,Terlalu Lembab
6690,2011-10-11,Winter,2011,Oct,7,0,Tue,1,Misty,0.52,0.5,8800.0,19,333,352,Terlalu Lembab
6691,2011-10-11,Winter,2011,Oct,8,0,Tue,1,Misty,0.56,0.5303,8300.0,31,375,406,Terlalu Lembab
6692,2011-10-11,Winter,2011,Oct,9,0,Tue,1,Misty,0.6,0.5909,6900.0,40,195,235,Terlalu Lembab
6693,2011-10-11,Winter,2011,Oct,10,0,Tue,1,Misty,0.6,0.5909,6900.0,38,111,149,Terlalu Lembab
6694,2011-10-11,Winter,2011,Oct,11,0,Tue,1,Misty,0.6,0.5909,7300.0,31,92,123,Terlalu Lembab
6695,2011-10-11,Winter,2011,Oct,12,0,Tue,1,Misty,0.6,0.5909,7300.0,51,130,181,Terlalu Lembab
6696,2011-10-11,Winter,2011,Oct,13,0,Tue,1,Misty,0.6,0.5909,7300.0,42,138,180,Terlalu Lembab
6697,2011-10-11,Winter,2011,Oct,14,0,Tue,1,Light_rainsnow,0.6,0.5909,7300.0,54,117,171,Terlalu Lembab
6698,2011-10-11,Winter,2011,Oct,15,0,Tue,1,Misty,0.6,0.5758,7800.0,36,139,175,Terlalu Lembab
6699,2011-10-11,Winter,2011,Oct,16,0,Tue,1,Misty,0.6,0.5909,7300.0,63,257,320,Terlalu Lembab
6700,2011-10-11,Winter,2011,Oct,17,0,Tue,1,Misty,0.6,0.5758,7800.0,70,534,604,Terlalu Lembab
6701,2011-10-11,Winter,2011,Oct,18,0,Tue,1,Misty,0.6,0.5758,7800.0,46,493,539,Terlalu Lembab
6702,2011-10-11,Winter,2011,Oct,19,0,Tue,1,Misty,0.58,0.5455,8300.0,33,285,318,Terlalu Lembab
6703,2011-10-11,Winter,2011,Oct,20,0,Tue,1,Misty,0.58,0.5455,8300.0,31,203,234,Terlalu Lembab
6704,2011-10-11,Winter,2011,Oct,21,0,Tue,1,Misty,0.58,0.5455,7800.0,17,158,175,Terlalu Lembab
6705,2011-10-11,Winter,2011,Oct,22,0,Tue,1,Misty,0.56,0.5303,8300.0,27,120,147,Terlalu Lembab
6706,2011-10-11,Winter,2011,Oct,23,0,Tue,1,Misty,0.56,0.5303,8300.0,10,47,57,Terlalu Lembab
6707,2011-10-12,Winter,2011,Oct,0,0,Wed,1,Misty,0.56,0.5303,8300.0,2,23,25,Terlalu Lembab
6708,2011-10-12,Winter,2011,Oct,1,0,Wed,1,Light_rainsnow,0.56,0.5303,8300.0,2,8,10,Terlalu Lembab
6709,2011-10-12,Winter,2011,Oct,2,0,Wed,1,Misty,0.56,0.5303,8300.0,0,2,2,Terlalu Lembab
6710,2011-10-12,Winter,2011,Oct,3,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,0,2,2,Terlalu Lembab
6711,2011-10-12,Winter,2011,Oct,4,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,1,6,7,Terlalu Lembab
6712,2011-10-12,Winter,2011,Oct,5,0,Wed,1,Misty,0.54,0.5152,8800.0,0,22,22,Terlalu Lembab
6713,2011-10-12,Winter,2011,Oct,6,0,Wed,1,Misty,0.54,0.5152,8800.0,5,107,112,Terlalu Lembab
6714,2011-10-12,Winter,2011,Oct,7,0,Wed,1,Misty,0.54,0.5152,8800.0,15,244,259,Terlalu Lembab
6715,2011-10-12,Winter,2011,Oct,8,0,Wed,1,Misty,0.54,0.5152,8800.0,27,377,404,Terlalu Lembab
6716,2011-10-12,Winter,2011,Oct,9,0,Wed,1,Misty,0.54,0.5152,8800.0,14,183,197,Terlalu Lembab
6717,2011-10-12,Winter,2011,Oct,10,0,Wed,1,Misty,0.54,0.5152,8800.0,15,98,113,Terlalu Lembab
6718,2011-10-12,Winter,2011,Oct,11,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,18,102,120,Terlalu Lembab
6719,2011-10-12,Winter,2011,Oct,12,0,Wed,1,Light_rainsnow,0.54,0.5152,8800.0,9,53,62,Terlalu Lembab
6720,2011-10-12,Winter,2011,Oct,13,0,Wed,1,Light_rainsnow,0.54,0.5152,8800.0,25,76,101,Terlalu Lembab
6721,2011-10-12,Winter,2011,Oct,14,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,8,70,78,Terlalu Lembab
6722,2011-10-12,Winter,2011,Oct,15,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,3,42,45,Terlalu Lembab
6723,2011-10-12,Winter,2011,Oct,16,0,Wed,1,Misty,0.56,0.5303,8800.0,5,50,55,Terlalu Lembab
6724,2011-10-12,Winter,2011,Oct,17,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,16,235,251,Terlalu Lembab
6725,2011-10-12,Winter,2011,Oct,18,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,11,161,172,Terlalu Lembab
6726,2011-10-12,Winter,2011,Oct,19,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,7,102,109,Terlalu Lembab
6727,2011-10-12,Winter,2011,Oct,20,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,9,81,90,Terlalu Lembab
6728,2011-10-12,Winter,2011,Oct,21,0,Wed,1,Light_rainsnow,0.54,0.5152,10000.0,9,74,83,Terlalu Lembab
6729,2011-10-12,Winter,2011,Oct,22,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,3,40,43,Terlalu Lembab
6730,2011-10-12,Winter,2011,Oct,23,0,Wed,1,Light_rainsnow,0.54,0.5152,9400.0,13,41,54,Terlalu Lembab
6731,2011-10-13,Winter,2011,Oct,0,0,Thu,1,Misty,0.54,0.5152,9400.0,1,14,15,Terlalu Lembab
6732,2011-10-13,Winter,2011,Oct,1,0,Thu,1,Misty,0.54,0.5152,9400.0,3,9,12,Terlalu Lembab
6733,2011-10-13,Winter,2011,Oct,2,0,Thu,1,Misty,0.54,0.5152,9400.0,0,4,4,Terlalu Lembab
6734,2011-10-13,Winter,2011,Oct,3,0,Thu,1,Misty,0.54,0.5152,10000.0,2,4,6,Terlalu Lembab
6735,2011-10-13,Winter,2011,Oct,4,0,Thu,1,Misty,0.54,0.5152,10000.0,2,5,7,Terlalu Lembab
6736,2011-10-13,Winter,2011,Oct,5,0,Thu,1,Misty,0.54,0.5152,10000.0,1,16,17,Terlalu Lembab
6737,2011-10-13,Winter,2011,Oct,6,0,Thu,1,Light_rainsnow,0.54,0.5152,10000.0,1,51,52,Terlalu Lembab
6738,2011-10-13,Winter,2011,Oct,7,0,Thu,1,Light_rainsnow,0.54,0.5152,10000.0,5,76,81,Terlalu Lembab
6739,2011-10-13,Winter,2011,Oct,8,0,Thu,1,Light_rainsnow,0.54,0.5152,10000.0,10,199,209,Terlalu Lembab
6740,2011-10-13,Winter,2011,Oct,9,0,Thu,1,Light_rainsnow,0.56,0.5303,10000.0,3,106,109,Terlalu Lembab
6741,2011-10-13,Winter,2011,Oct,10,0,Thu,1,Light_rainsnow,0.56,0.5303,10000.0,16,53,69,Terlalu Lembab
6742,2011-10-13,Winter,2011,Oct,11,0,Thu,1,Misty,0.62,0.5758,8300.0,8,76,84,Terlalu Lembab
6743,2011-10-13,Winter,2011,Oct,12,0,Thu,1,Misty,0.62,0.5606,8800.0,10,95,105,Terlalu Lembab
6744,2011-10-13,Winter,2011,Oct,13,0,Thu,1,Misty,0.64,0.5758,8300.0,20,142,162,Terlalu Lembab
6745,2011-10-13,Winter,2011,Oct,14,0,Thu,1,Clear,0.66,0.6061,7800.0,22,111,133,Terlalu Lembab
6746,2011-10-13,Winter,2011,Oct,15,0,Thu,1,Clear,0.66,0.6061,7800.0,27,128,155,Terlalu Lembab
6747,2011-10-13,Winter,2011,Oct,16,0,Thu,1,Clear,0.66,0.6212,7400.0,36,240,276,Terlalu Lembab
6748,2011-10-13,Winter,2011,Oct,17,0,Thu,1,Light_rainsnow,0.62,0.5758,8300.0,47,432,479,Terlalu Lembab
6749,2011-10-13,Winter,2011,Oct,18,0,Thu,1,Light_rainsnow,0.62,0.5758,8300.0,20,248,268,Terlalu Lembab
6750,2011-10-13,Winter,2011,Oct,19,0,Thu,1,Misty,0.62,0.5758,8300.0,18,187,205,Terlalu Lembab
6751,2011-10-13,Winter,2011,Oct,20,0,Thu,1,Clear,0.62,0.5758,8300.0,15,166,181,Terlalu Lembab
6752,2011-10-13,Winter,2011,Oct,21,0,Thu,1,Clear,0.62,0.5758,8300.0,8,115,123,Terlalu Lembab
6753,2011-10-13,Winter,2011,Oct,22,0,Thu,1,Clear,0.62,0.5758,8300.0,13,101,114,Terlalu Lembab
6754,2011-10-13,Winter,2011,Oct,23,0,Thu,1,Misty,0.58,0.5455,8800.0,2,45,47,Terlalu Lembab
6755,2011-10-14,Winter,2011,Oct,0,0,Fri,1,Clear,0.58,0.5455,9400.0,10,29,39,Terlalu Lembab
6756,2011-10-14,Winter,2011,Oct,1,0,Fri,1,Clear,0.58,0.5455,9400.0,8,16,24,Terlalu Lembab
6757,2011-10-14,Winter,2011,Oct,2,0,Fri,1,Clear,0.56,0.5303,9400.0,0,6,6,Terlalu Lembab
6758,2011-10-14,Winter,2011,Oct,3,0,Fri,1,Clear,0.56,0.5303,9400.0,1,6,7,Terlalu Lembab
6759,2011-10-14,Winter,2011,Oct,4,0,Fri,1,Clear,0.56,0.5303,9400.0,0,8,8,Terlalu Lembab
6760,2011-10-14,Winter,2011,Oct,5,0,Fri,1,Misty,0.56,0.5303,9400.0,0,17,17,Terlalu Lembab
6761,2011-10-14,Winter,2011,Oct,6,0,Fri,1,Light_rainsnow,0.56,0.5303,8800.0,4,90,94,Terlalu Lembab
6762,2011-10-14,Winter,2011,Oct,7,0,Fri,1,Light_rainsnow,0.56,0.5303,8800.0,10,137,147,Terlalu Lembab
6763,2011-10-14,Winter,2011,Oct,8,0,Fri,1,Misty,0.56,0.5303,9000.0,23,186,209,Terlalu Lembab
6764,2011-10-14,Winter,2011,Oct,9,0,Fri,1,Misty,0.56,0.5303,9400.0,16,164,180,Terlalu Lembab
6765,2011-10-14,Winter,2011,Oct,10,0,Fri,1,Light_rainsnow,0.54,0.5152,8800.0,17,108,125,Terlalu Lembab
6766,2011-10-14,Winter,2011,Oct,11,0,Fri,1,Light_rainsnow,0.52,0.5,8800.0,11,76,87,Terlalu Lembab
6767,2011-10-14,Winter,2011,Oct,12,0,Fri,1,Light_rainsnow,0.52,0.5,8800.0,13,62,75,Terlalu Lembab
6768,2011-10-14,Winter,2011,Oct,13,0,Fri,1,Clear,0.56,0.5303,7300.0,18,114,132,Terlalu Lembab
6769,2011-10-14,Winter,2011,Oct,14,0,Fri,1,Clear,0.62,0.6212,4300.0,37,119,156,Terlalu Lembab
6770,2011-10-14,Winter,2011,Oct,15,0,Fri,1,Clear,0.62,0.6212,4300.0,61,169,230,Terlalu Lembab
6771,2011-10-14,Winter,2011,Oct,16,0,Fri,1,Clear,0.6,0.6212,4300.0,80,264,344,Terlalu Lembab
6772,2011-10-14,Winter,2011,Oct,17,0,Fri,1,Clear,0.58,0.5455,4600.0,55,426,481,Terlalu Lembab
6773,2011-10-14,Winter,2011,Oct,18,0,Fri,1,Clear,0.54,0.5152,3900.0,62,361,423,Terlalu Lembab
6774,2011-10-14,Winter,2011,Oct,19,0,Fri,1,Clear,0.54,0.5152,3900.0,27,221,248,Terlalu Lembab
6775,2011-10-14,Winter,2011,Oct,20,0,Fri,1,Clear,0.52,0.5,4200.0,19,177,196,Terlalu Lembab
6776,2011-10-14,Winter,2011,Oct,21,0,Fri,1,Clear,0.5,0.4848,4500.0,22,156,178,Terlalu Lembab
6777,2011-10-14,Winter,2011,Oct,22,0,Fri,1,Clear,0.46,0.4545,5900.0,20,123,143,Terlalu Lembab
6778,2011-10-14,Winter,2011,Oct,23,0,Fri,1,Clear,0.46,0.4545,5900.0,15,80,95,Terlalu Lembab
6779,2011-10-15,Winter,2011,Oct,0,0,Sat,0,Clear,0.46,0.4545,5500.000000000001,18,88,106,Terlalu Lembab
6780,2011-10-15,Winter,2011,Oct,1,0,Sat,0,Clear,0.46,0.4545,5500.000000000001,9,64,73,Terlalu Lembab
6781,2011-10-15,Winter,2011,Oct,2,0,Sat,0,Clear,0.46,0.4545,5900.0,17,39,56,Terlalu Lembab
6782,2011-10-15,Winter,2011,Oct,3,0,Sat,0,Clear,0.44,0.4394,6200.0,5,18,23,Terlalu Lembab
6783,2011-10-15,Winter,2011,Oct,4,0,Sat,0,Clear,0.42,0.4242,6700.0,0,6,6,Terlalu Lembab
6784,2011-10-15,Winter,2011,Oct,5,0,Sat,0,Clear,0.42,0.4242,7100.0,1,6,7,Terlalu Lembab
6785,2011-10-15,Winter,2011,Oct,6,0,Sat,0,Clear,0.4,0.4091,7100.0,5,15,20,Terlalu Lembab
6786,2011-10-15,Winter,2011,Oct,7,0,Sat,0,Clear,0.4,0.4091,7600.0,17,40,57,Terlalu Lembab
6787,2011-10-15,Winter,2011,Oct,8,0,Sat,0,Clear,0.46,0.4545,5900.0,24,101,125,Terlalu Lembab
6788,2011-10-15,Winter,2011,Oct,9,0,Sat,0,Clear,0.52,0.5,4800.0,50,157,207,Terlalu Lembab
6789,2011-10-15,Winter,2011,Oct,10,0,Sat,0,Clear,0.54,0.5152,4500.0,115,207,322,Terlalu Lembab
6790,2011-10-15,Winter,2011,Oct,11,0,Sat,0,Clear,0.56,0.5303,4000.0,153,221,374,Terlalu Lembab
6791,2011-10-15,Winter,2011,Oct,12,0,Sat,0,Clear,0.58,0.5455,3500.0,195,261,456,Terlalu Lembab
6792,2011-10-15,Winter,2011,Oct,13,0,Sat,0,Clear,0.6,0.6212,3500.0,171,223,394,Terlalu Lembab
6793,2011-10-15,Winter,2011,Oct,14,0,Sat,0,Clear,0.6,0.6212,3300.0,242,230,472,Terlalu Lembab
6794,2011-10-15,Winter,2011,Oct,15,0,Sat,0,Clear,0.62,0.6212,3100.0,166,211,377,Terlalu Lembab
6795,2011-10-15,Winter,2011,Oct,16,0,Sat,0,Clear,0.62,0.6212,2899.9999999999995,179,264,443,Terlalu Lembab
6796,2011-10-15,Winter,2011,Oct,17,0,Sat,0,Clear,0.58,0.5455,3200.0,177,264,441,Terlalu Lembab
6797,2011-10-15,Winter,2011,Oct,18,0,Sat,0,Clear,0.54,0.5152,3900.0,121,251,372,Terlalu Lembab
6798,2011-10-15,Winter,2011,Oct,19,0,Sat,0,Clear,0.5,0.4848,5100.0,61,177,238,Terlalu Lembab
6799,2011-10-15,Winter,2011,Oct,20,0,Sat,0,Clear,0.5,0.4848,4800.0,42,137,179,Terlalu Lembab
6800,2011-10-15,Winter,2011,Oct,21,0,Sat,0,Clear,0.5,0.4848,4200.0,53,115,168,Terlalu Lembab
6801,2011-10-15,Winter,2011,Oct,22,0,Sat,0,Clear,0.5,0.4848,3600.0,45,121,166,Terlalu Lembab
6802,2011-10-15,Winter,2011,Oct,23,0,Sat,0,Clear,0.48,0.4697,4100.0,33,102,135,Terlalu Lembab
6803,2011-10-16,Winter,2011,Oct,0,0,Sun,0,Clear,0.46,0.4545,4400.0,22,85,107,Terlalu Lembab
6804,2011-10-16,Winter,2011,Oct,1,0,Sun,0,Clear,0.44,0.4394,4700.0,13,64,77,Terlalu Lembab
6805,2011-10-16,Winter,2011,Oct,2,0,Sun,0,Clear,0.42,0.4242,5400.0,13,52,65,Terlalu Lembab
6806,2011-10-16,Winter,2011,Oct,3,0,Sun,0,Clear,0.42,0.4242,5400.0,11,31,42,Terlalu Lembab
6807,2011-10-16,Winter,2011,Oct,4,0,Sun,0,Clear,0.42,0.4242,5400.0,5,7,12,Terlalu Lembab
6808,2011-10-16,Winter,2011,Oct,5,0,Sun,0,Clear,0.42,0.4242,5400.0,1,6,7,Terlalu Lembab
6809,2011-10-16,Winter,2011,Oct,6,0,Sun,0,Clear,0.38,0.3939,6600.0,3,7,10,Terlalu Lembab
6810,2011-10-16,Winter,2011,Oct,7,0,Sun,0,Clear,0.4,0.4091,6200.0,9,39,48,Terlalu Lembab
6811,2011-10-16,Winter,2011,Oct,8,0,Sun,0,Clear,0.44,0.4394,6200.0,28,71,99,Terlalu Lembab
6812,2011-10-16,Winter,2011,Oct,9,0,Sun,0,Clear,0.5,0.4848,4500.0,39,151,190,Terlalu Lembab
6813,2011-10-16,Winter,2011,Oct,10,0,Sun,0,Clear,0.54,0.5152,4500.0,121,226,347,Terlalu Lembab
6814,2011-10-16,Winter,2011,Oct,11,0,Sun,0,Clear,0.56,0.5303,3500.0,159,218,377,Terlalu Lembab
6815,2011-10-16,Winter,2011,Oct,12,0,Sun,0,Clear,0.58,0.5455,3500.0,167,277,444,Terlalu Lembab
6816,2011-10-16,Winter,2011,Oct,13,0,Sun,0,Clear,0.6,0.6212,3500.0,169,269,438,Terlalu Lembab
6817,2011-10-16,Winter,2011,Oct,14,0,Sun,0,Clear,0.6,0.6212,4000.0,204,258,462,Terlalu Lembab
6818,2011-10-16,Winter,2011,Oct,15,0,Sun,0,Clear,0.62,0.6212,3500.0,182,230,412,Terlalu Lembab
6819,2011-10-16,Winter,2011,Oct,16,0,Sun,0,Clear,0.6,0.6212,4600.0,177,289,466,Terlalu Lembab
6820,2011-10-16,Winter,2011,Oct,17,0,Sun,0,Clear,0.58,0.5455,4900.0,152,253,405,Terlalu Lembab
6821,2011-10-16,Winter,2011,Oct,18,0,Sun,0,Clear,0.56,0.5303,4900.0,102,226,328,Terlalu Lembab
6822,2011-10-16,Winter,2011,Oct,19,0,Sun,0,Clear,0.54,0.5152,5200.0,52,181,233,Terlalu Lembab
6823,2011-10-16,Winter,2011,Oct,20,0,Sun,0,Clear,0.54,0.5152,5200.0,49,129,178,Terlalu Lembab
6824,2011-10-16,Winter,2011,Oct,21,0,Sun,0,Clear,0.54,0.5152,5200.0,14,88,102,Terlalu Lembab
6825,2011-10-16,Winter,2011,Oct,22,0,Sun,0,Clear,0.56,0.5303,4900.0,42,88,130,Terlalu Lembab
6826,2011-10-16,Winter,2011,Oct,23,0,Sun,0,Clear,0.56,0.5303,5200.0,14,48,62,Terlalu Lembab
6827,2011-10-17,Winter,2011,Oct,0,0,Mon,1,Clear,0.54,0.5152,5600.000000000001,12,25,37,Terlalu Lembab
6828,2011-10-17,Winter,2011,Oct,1,0,Mon,1,Clear,0.56,0.5303,5400.0,2,15,17,Terlalu Lembab
6829,2011-10-17,Winter,2011,Oct,2,0,Mon,1,Clear,0.56,0.5303,5400.0,4,3,7,Terlalu Lembab
6830,2011-10-17,Winter,2011,Oct,3,0,Mon,1,Clear,0.56,0.5303,4900.0,0,2,2,Terlalu Lembab
6831,2011-10-17,Winter,2011,Oct,4,0,Mon,1,Clear,0.52,0.5,5900.0,2,3,5,Terlalu Lembab
6832,2011-10-17,Winter,2011,Oct,5,0,Mon,1,Clear,0.5,0.4848,6300.0,1,28,29,Terlalu Lembab
6833,2011-10-17,Winter,2011,Oct,6,0,Mon,1,Clear,0.5,0.4848,5500.000000000001,7,107,114,Terlalu Lembab
6834,2011-10-17,Winter,2011,Oct,7,0,Mon,1,Misty,0.5,0.4848,5500.000000000001,10,299,309,Terlalu Lembab
6835,2011-10-17,Winter,2011,Oct,8,0,Mon,1,Misty,0.5,0.4848,5100.0,33,381,414,Terlalu Lembab
6836,2011-10-17,Winter,2011,Oct,9,0,Mon,1,Misty,0.5,0.4848,4500.0,26,180,206,Terlalu Lembab
6837,2011-10-17,Winter,2011,Oct,10,0,Mon,1,Clear,0.52,0.5,4500.0,43,92,135,Terlalu Lembab
6838,2011-10-17,Winter,2011,Oct,11,0,Mon,1,Clear,0.56,0.5303,4300.0,35,131,166,Terlalu Lembab
6839,2011-10-17,Winter,2011,Oct,12,0,Mon,1,Clear,0.56,0.5303,4000.0,39,166,205,Terlalu Lembab
6840,2011-10-17,Winter,2011,Oct,13,0,Mon,1,Clear,0.56,0.5303,4600.0,49,156,205,Terlalu Lembab
6841,2011-10-17,Winter,2011,Oct,14,0,Mon,1,Clear,0.58,0.5455,4900.0,44,122,166,Terlalu Lembab
6842,2011-10-17,Winter,2011,Oct,15,0,Mon,1,Clear,0.56,0.5303,6000.0,66,142,208,Terlalu Lembab
6843,2011-10-17,Winter,2011,Oct,16,0,Mon,1,Clear,0.58,0.5455,5600.000000000001,64,238,302,Terlalu Lembab
6844,2011-10-17,Winter,2011,Oct,17,0,Mon,1,Clear,0.56,0.5303,6400.0,80,540,620,Terlalu Lembab
6845,2011-10-17,Winter,2011,Oct,18,0,Mon,1,Clear,0.56,0.5303,6000.0,49,469,518,Terlalu Lembab
6846,2011-10-17,Winter,2011,Oct,19,0,Mon,1,Clear,0.54,0.5152,6800.0,45,288,333,Terlalu Lembab
6847,2011-10-17,Winter,2011,Oct,20,0,Mon,1,Clear,0.52,0.5,7700.0,40,189,229,Terlalu Lembab
6848,2011-10-17,Winter,2011,Oct,21,0,Mon,1,Clear,0.5,0.4848,7700.0,36,141,177,Terlalu Lembab
6849,2011-10-17,Winter,2011,Oct,22,0,Mon,1,Clear,0.5,0.4848,7700.0,16,88,104,Terlalu Lembab
6850,2011-10-17,Winter,2011,Oct,23,0,Mon,1,Misty,0.48,0.4697,8800.0,10,52,62,Terlalu Lembab
6851,2011-10-18,Winter,2011,Oct,0,0,Tue,1,Clear,0.48,0.4697,8200.0,8,23,31,Terlalu Lembab
6852,2011-10-18,Winter,2011,Oct,1,0,Tue,1,Misty,0.46,0.4545,8800.0,4,7,11,Terlalu Lembab
6853,2011-10-18,Winter,2011,Oct,2,0,Tue,1,Clear,0.44,0.4394,9400.0,1,4,5,Terlalu Lembab
6854,2011-10-18,Winter,2011,Oct,3,0,Tue,1,Clear,0.44,0.4394,9400.0,0,1,1,Terlalu Lembab
6855,2011-10-18,Winter,2011,Oct,4,0,Tue,1,Misty,0.44,0.4394,9400.0,0,4,4,Terlalu Lembab
6856,2011-10-18,Winter,2011,Oct,5,0,Tue,1,Misty,0.46,0.4545,8800.0,2,19,21,Terlalu Lembab
6857,2011-10-18,Winter,2011,Oct,6,0,Tue,1,Clear,0.46,0.4545,8200.0,4,105,109,Terlalu Lembab
6858,2011-10-18,Winter,2011,Oct,7,0,Tue,1,Clear,0.46,0.4545,8800.0,15,326,341,Terlalu Lembab
6859,2011-10-18,Winter,2011,Oct,8,0,Tue,1,Clear,0.5,0.4848,7700.0,25,474,499,Terlalu Lembab
6860,2011-10-18,Winter,2011,Oct,9,0,Tue,1,Misty,0.52,0.5,7700.0,29,198,227,Terlalu Lembab
6861,2011-10-18,Winter,2011,Oct,10,0,Tue,1,Misty,0.56,0.5303,6800.0,27,75,102,Terlalu Lembab
6862,2011-10-18,Winter,2011,Oct,11,0,Tue,1,Misty,0.6,0.6212,4900.0,35,112,147,Terlalu Lembab
6863,2011-10-18,Winter,2011,Oct,12,0,Tue,1,Misty,0.62,0.6212,4300.0,42,159,201,Terlalu Lembab
6864,2011-10-18,Winter,2011,Oct,13,0,Tue,1,Misty,0.64,0.6212,3800.0,48,171,219,Terlalu Lembab
6865,2011-10-18,Winter,2011,Oct,14,0,Tue,1,Misty,0.62,0.6212,4100.0,32,137,169,Terlalu Lembab
6866,2011-10-18,Winter,2011,Oct,15,0,Tue,1,Clear,0.62,0.6212,5000.0,66,139,205,Terlalu Lembab
6867,2011-10-18,Winter,2011,Oct,16,0,Tue,1,Clear,0.62,0.6212,5699.999999999999,58,246,304,Terlalu Lembab
6868,2011-10-18,Winter,2011,Oct,17,0,Tue,1,Clear,0.6,0.6061,6000.0,72,553,625,Terlalu Lembab
6869,2011-10-18,Winter,2011,Oct,18,0,Tue,1,Clear,0.56,0.5303,6800.0,58,512,570,Terlalu Lembab
